ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3
227Wa7L26fdEFAdJE,-1670423321_487714034284842.0,487714034284842,2,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,3,1,Desktop,1.0,0.0,DEU
227Wz6AasakPGBNag,1987402545_2381846574346803.0,2381846574346800,6,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,0,Desktop,1.0,1.0,USA
227XDYKNJ9ejiX643,703574422_9233847592723392.0,9233847592723390,7,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,3,1,Desktop,1.0,0.0,USA
227ZkAyp63F5sHfrG,871156079_1623471776352298.0,1623471776352300,2,0,1,0,1,Young,Age,Age,Young,Old,1.0,4,0,1,Desktop,1.0,0.0,ROU
227ZzwtwsXY6Ld7JA,958323031_671240556300649.0,671240556300649,7,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0.0,2,0,0,Mobile,0.0,0.0,USA
227ayA8FJTP5MPTru,70012663_5987956390387741.0,5987956390387740,4,0,0,0,2,Young,Age,Age,Young,Old,1.0,5,0,1,Desktop,1.0,1.0,USA
227ayYdcYiotPg5N4,747767947_3958208457354917.0,3958208457354920,7,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,0,Desktop,0.0,0.0,CZE
227b9JSigg6wj3KWx,1250349831_8136072237150930.0,8136072237150930,11,0,1,0,1,Male,Gender,Gender,Male,Female,1.0,1,0,0,Mobile,0.0,0.0,DEU
227bNSumo9pWy8gse,810630196_65304291,65304291,9,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,3,0,Desktop,0.0,0.0,USA
227d35ttrX3PDpT5f,1307946993_5933839774395664.0,5933839774395670,10,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,3,0,1,Desktop,1.0,1.0,ESP
227dBiZi8BgzNTxjx,-832923243_2594953950338290.0,2594953950338290,7,0,1,0,2,Low,Social Status,Social Status,High,Low,0.0,2,0,0,Desktop,1.0,0.0,CZE
227dKqAp9EJZPw5mP,-290953073_1997927223,1997927223,13,0,1,0,1,Rand,Random,Random,,,,4,1,1,,,,AUT
227e9FzxujM4zu5G7,685288643_279032704828343.0,279032704828343,8,0,1,0,1,Rand,Random,Random,,,,5,1,1,Desktop,0.0,0.0,USA
227eoWmiwZcBWNyu6,-2009259874_6976366540617920.0,6976366540617920,2,0,0,0,1,Male,Gender,Gender,Male,Female,1.0,3,0,1,Desktop,0.0,0.0,AUT
227ferj3YjEdp6v4K,1023360941_3789252968913799.0,3789252968913800,13,0,0,1,0,Male,Gender,Gender,Male,Female,1.0,5,0,0,Mobile,0.0,0.0,GBR
227g6MLNr3tjY4H4F,-975278404_9280514314337394.0,9280514314337400,1,0,0,0,2,Female,Gender,Gender,Male,Female,0.0,4,0,1,Desktop,1.0,1.0,BRA
227gFCEJPXkvtMJ9t,-133510099_3765416827524337.0,3765416827524340,5,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,1,Desktop,1.0,1.0,JPN
227gWX8CdYnJkSGHJ,306346784_3698952221.0,3698952221,3,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,1,Mobile,0.0,1.0,FRA
227hSNF2pmbHqSGSa,238868631_2688081595.0,2688081595,5,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,3,0,0,Desktop,0.0,0.0,AUS
227k3aS6WEtaN4ek6,-1726354024_7302410474392307.0,7302410474392310,12,0,0,1,0,Rand,Random,Random,,,,4,0,1,Desktop,0.0,0.0,GBR
227kMk7JfKtY8DKE3,1050357593_1445396207273006.0,1445396207273010,11,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,3,0,1,Desktop,0.0,1.0,CZE
227kg5Fd6NmsXK2x5,-780825640_7530219614510301.0,7530219614510300,12,0,0,0,0,Rand,Age,Random,,,,1,0,1,Mobile,0.0,0.0,DEU
227kmZXb95SJnRDfj,-1818358361_2552143138323155.0,2552143138323160,8,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,1.0,0.0,CAN
227m8nMFzS5A6ZWiT,-1923331389_4582611242707368.0,4582611242707370,3,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,1,Desktop,0.0,0.0,GBR
227mY8tJMgmTjozW3,-1193865993_1898624180451464.0,1898624180451460,3,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0.0,1,0,0,Mobile,0.0,1.0,POL
227mv2D3ihmEXDsjE,-193359629_1163291240184474.0,1163291240184470,9,0,0,0,2,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,1.0,0.0,CAN
227nuJE7Q67ZkCfff,782343642_8054150969173930.0,8054150969173930,2,0,0,0,1,Low,Social Status,Social Status,High,Low,0.0,3,0,0,Desktop,1.0,0.0,BRA
227p2rvkWpGWGnyvq,-233678091_3256908794913677.0,3256908794913680,11,0,0,1,0,Female,Gender,Gender,Male,Female,0.0,5,0,1,Mobile,0.0,0.0,GBR
227pkqCNLTEBkia7t,135613029_1478052553,1478052553,12,0,1,0,1,Young,Age,Age,Young,Old,1.0,3,0,1,Desktop,0.0,1.0,FRA
227q37cN3bChoYEyH,-289822497_1037941262,1037941262,4,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,5,0,0,Mobile,1.0,0.0,USA
227qJJ24FGirN3bwf,264911892_1289161131717264.0,1289161131717260,5,0,0,0,0,Male,Gender,Gender,Male,Female,1.0,5,0,1,Desktop,0.0,0.0,USA
227quEc3NR7s3ijsT,2147209145_3196165324.0,3196165324,10,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,1,0,1,,,,ITA
227sqYE2B3r4tr5Zp,-949212622_4092975660075619.0,4092975660075620,4,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,5,0,0,Desktop,1.0,0.0,BEL
227t3yeqgqudRSjxu,-1538821862_8896913328683186.0,8896913328683190,10,0,1,0,0,Young,Age,Age,Young,Old,1.0,3,0,1,Mobile,0.0,1.0,BRA
227uJQJQMf65m3n6n,-982772268_7283597765592149.0,7283597765592150,12,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,3,0,0,Mobile,0.0,0.0,IRN
227uaQggQTMYkFBxf,-1149334148_4455964266897504.0,4455964266897500,12,0,0,0,2,Old,Age,Age,Young,Old,0.0,5,0,0,Mobile,0.0,0.0,USA
227vKdwEfKcJQHAte,-1063698334_4002123000630762.0,4002123000630760,3,0,0,0,2,Young,Age,Age,Young,Old,1.0,4,0,0,Mobile,0.0,1.0,IND
227vkqQ8KtuhrQArx,-301290094_3564442032426180.0,3564442032426180,3,0,1,0,0,Young,Age,Age,Young,Old,1.0,4,0,1,Desktop,1.0,1.0,AUS
227wfcNsdkzBcG6xW,-1157151810_2745047852.0,2745047852,8,0,1,0,1,Rand,Random,Random,,,,2,1,1,,,,POL
227x7wXGxpEPbsXNo,-1437568710_2521317371203415.0,2521317371203420,13,0,1,0,0,Young,Age,Age,Young,Old,1.0,2,0,0,Mobile,0.0,1.0,DEU
227xJLoe34BbKvQTn,-1061973482_1522141632,1522141632,9,0,0,0,2,Old,Age,Age,Young,Old,0.0,1,0,0,,,,FRA
227xx3eHyinbwyEQZ,-1056425497_3409422318503083.0,3409422318503080,6,0,0,0,0,Female,Gender,Gender,Male,Female,0.0,1,0,1,Desktop,1.0,0.0,GBR
227y842nd5kQLkid2,1129468872_512031697771797.0,512031697771797,8,0,1,0,2,Low,Social Status,Social Status,High,Low,0.0,2,0,0,Desktop,1.0,1.0,USA
227yKmvzPoRWQ6qiQ,-1482650267_7195704276777616.0,7195704276777620,11,0,0,0,0,Female,Gender,Gender,Male,Female,0.0,2,0,1,Desktop,0.0,0.0,RUS
227yWvQLBpc7LdiYb,1518256383_3285695675779595.0,3285695675779600,11,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,1,Desktop,1.0,1.0,USA
227z938PSGD34mnTD,510281256_660396199,660396199,7,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,3,0,1,Desktop,0.0,1.0,ESP
2282Xhg6ELaTT5Ns7,1364987037_908820695,908820695,10,0,0,0,2,Male,Gender,Gender,Male,Female,1.0,3,0,0,Mobile,0.0,1.0,DEU
2282sYpSJRJYrPZKH,-408686346_588907909113913.0,588907909113913,8,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,1,Mobile,0.0,1.0,JPN
2283BjnEZcR2tnaR5,786910445_4065187945846379.0,4065187945846380,9,0,0,0,0,Male,Gender,Gender,Male,Female,1.0,2,0,0,Desktop,1.0,0.0,FRA
2283SGX3fGXYPDx3Q,1369770864_8705536812176200.0,8705536812176200,4,0,1,0,0,Young,Age,Age,Young,Old,1.0,3,0,1,Mobile,0.0,0.0,POL
2283SuyeQiW7Wnb5f,1013142201_6936179631412893.0,6936179631412890,7,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,2,0,0,Desktop,0.0,1.0,USA
2283nSyRHSPqCcxYW,1213264740_9759806701061728.0,9759806701061730,5,0,0,0,2,Young,Age,Age,Young,Old,1.0,2,0,0,Desktop,0.0,0.0,SVK
2284BiXEWD4A792yN,-1672622083_2698113733532294.0,2698113733532290,4,0,1,0,0,Rand,Social Status,Random,,,,1,0,0,Desktop,1.0,0.0,USA
2284WY49hm6iTSaJq,170950585_3349966514183449.0,3349966514183450,13,0,0,0,0,Young,Age,Age,Young,Old,1.0,5,0,1,Desktop,1.0,1.0,USA
228543enigfG9Y22Z,-1942950523_9044005739244612.0,9044005739244610,7,0,0,0,1,Rand,Random,Random,,,,4,3,1,Desktop,0.0,0.0,RUS
2285KWPRbSGMtdCpZ,-1300114261_6368351283007345.0,6368351283007350,4,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1.0,2,0,1,Desktop,0.0,1.0,SAU
22866xcdsRPdZHWnk,1370435469_1716727427,1716727427,4,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,2,0,1,Mobile,0.0,0.0,CAN
2286nRHgereMeEJsu,-955943279_573107636,573107636,6,0,0,1,0,Old,Age,Age,Young,Old,0.0,2,0,0,,,,SGP
2288PtqbaQvG9wxRa,1404696264_2553795665.0,2553795665,12,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,2,0,1,Mobile,0.0,1.0,USA
2288ikt8kqH4RyxwL,932294064_4572054090453277.0,4572054090453280,2,0,0,0,2,Female,Gender,Gender,Male,Female,0.0,2,0,1,Mobile,0.0,0.0,USA
2288qPrguNekYvpMe,-1684770386_3629460150.0,3629460150,13,0,0,0,2,Rand,Social Status,Random,,,,1,0,1,,,,CRI
2289CajGorwMgMjS2,-1081391039_8247668623528714.0,8247668623528710,13,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,0,Mobile,0.0,0.0,USA
2289cTyCwvmX7eeQj,762761973_1254302776304170.0,1254302776304170,3,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0.0,5,0,0,Desktop,0.0,0.0,BEL
228AoPaDm9WuGuXGP,-1776809571_6936047608515812.0,6936047608515810,13,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,1,0,1,Desktop,0.0,1.0,PHL
228ApeJeBM4tZFXqz,982385140_3818736516.0,3818736516,7,0,0,0,2,Female,Gender,Gender,Male,Female,0.0,3,0,1,Mobile,0.0,0.0,IND
228DNLdPjkkcw7qBZ,-1672037425_4558864499770092.0,4558864499770090,13,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0.0,3,0,0,Desktop,0.0,0.0,PRT
228EEQSd72FivtG5p,-553923364_8562545800406232.0,8562545800406230,13,0,1,0,0,Young,Age,Age,Young,Old,1.0,3,0,1,Mobile,0.0,0.0,BRA
228EMfPhWD2HuB9mD,702065712_1549404707,1549404707,7,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0.0,5,0,0,,,,USA
228ERucNfASqKpt3M,-1870849391_8553509803222727.0,8553509803222730,13,0,0,0,1,Rand,Random,Random,,,,1,3,1,Mobile,0.0,0.0,USA
228FDfjSty9gMdWsR,-1587858945_7545124102269167.0,7545124102269170,3,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1.0,2,0,0,Desktop,0.0,1.0,USA
228Fb3u2cQDf3qmEh,603818870_3787980808112364.0,3787980808112360,1,0,0,1,0,High,Social Status,Social Status,High,Low,1.0,2,0,1,Mobile,0.0,1.0,USA
228FbC9PADGrP3L75,-532168803_2696536515936032.0,2696536515936030,1,0,1,0,0,Low,Social Status,Social Status,High,Low,0.0,1,0,0,Desktop,1.0,1.0,GBR
228G9KmW868X96oRJ,-887634879_8287985850555514.0,8287985850555520,4,0,0,1,0,High,Social Status,Social Status,High,Low,1.0,1,0,1,Mobile,0.0,1.0,USA
228GkGjAPFzXEwwBB,-617054192_4611188237289376.0,4611188237289380,10,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,1,0,1,Desktop,1.0,0.0,FRA
228GtAZKA6Qh6PdfR,-1349646307_3622708760667592.0,3622708760667590,10,0,1,0,1,High,Social Status,Social Status,High,Low,1.0,3,0,1,Mobile,0.0,1.0,USA
228HYejy2Xatharoe,-2013320716_2268754981927982.0,2268754981927980,5,0,0,0,2,High,Social Status,Social Status,High,Low,1.0,1,0,1,Desktop,1.0,0.0,BEL
228Ha49cJZyPRrfuH,1919896790_6514293136291480.0,6514293136291480,5,0,1,0,2,Pets,Species,Species,Hoomans,Pets,0.0,4,0,0,Mobile,0.0,1.0,TUR
228HgnMjSKJvEjRz6,-1815929904_1663900165,1663900165,5,0,0,0,2,Young,Age,Age,Young,Old,1.0,4,0,0,,,,FRA
228HqXBv4eukGgbSa,410369611_409276017006918.0,409276017006918,4,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0.0,1,0,0,Desktop,0.0,1.0,USA
228JsRnqzubYFgoSN,-886107123_6460837653290834.0,6460837653290830,8,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,0,Desktop,0.0,0.0,CAN
228K4fBSuN9bZJC4Z,286258463_7288099342937019.0,7288099342937020,5,0,0,0,0,Low,Social Status,Social Status,High,Low,0.0,2,0,1,Desktop,0.0,0.0,CZE
228KSfTzg4JjCrybf,-1942392970_2052480274033034.0,2052480274033030,10,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,1,Desktop,0.0,0.0,NLD
228KSyea7H5HQBcQr,-1952594163_3138298622692312.0,3138298622692310,6,0,0,0,2,Rand,Random,Random,,,,5,4,1,Desktop,0.0,1.0,EST
228KanTmofh2Qp5qR,1128089159_7331353000046648.0,7331353000046650,11,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,0,Mobile,0.0,0.0,BEL
228LxkzKuFJyzcs2h,-1956534411_292375925860080.0,292375925860080,12,0,0,0,2,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,1,Mobile,0.0,0.0,ITA
228N5y8KM4WxRwwu5,84388879_2539716687737541.0,2539716687737540,3,0,0,0,0,High,Social Status,Social Status,High,Low,1.0,1,0,1,Mobile,0.0,1.0,CAN
228PDDszCys6Y9twN,-1185002226_8764153869055651.0,8764153869055650,8,0,1,0,2,Female,Gender,Gender,Male,Female,0.0,2,0,0,Desktop,0.0,0.0,ITA
228PFx7KWkuGHhQsn,1667718012_8018875333946198.0,8018875333946200,1,0,1,0,2,Rand,Age,Random,,,,1,0,1,Desktop,1.0,1.0,USA
228PLGxziJnJomipC,-566646533_671024759001037.0,671024759001037,12,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1.0,3,0,1,Desktop,0.0,1.0,ZAF
228QLGsHvA5c2B6t9,-408726048_7595298427607411.0,7595298427607410,5,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,1,Mobile,0.0,0.0,USA
228QSwohgK7TFXQwp,2087496688_4246305256513607.0,4246305256513610,9,0,0,1,0,High,Social Status,Social Status,High,Low,1.0,4,0,0,Desktop,0.0,0.0,AUS
228QbpPbuj5Xtnaxm,-790830279_314573147320793.0,314573147320793,1,0,0,1,0,Old,Age,Age,Young,Old,0.0,3,0,0,Desktop,1.0,1.0,CHL
228QwrR7PdqEEsqfE,-307522650_5284094347776040.0,5284094347776040,10,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0.0,4,0,0,Desktop,1.0,0.0,AUS
228RcZnf5ci5WWHnM,-2135210432_5248020600993186.0,5248020600993190,9,0,0,0,2,Low,Social Status,Social Status,High,Low,0.0,1,0,0,Mobile,0.0,1.0,TWN
228S7dH2zfb383c7F,1832544192_4824524641347585.0,4824524641347590,1,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0.0,3,0,0,Desktop,0.0,1.0,URY
228SGJFR4YkoCdYEY,1906847496_810853341899118.0,810853341899118,5,0,0,0,2,Rand,Random,Random,,,,1,0,0,Desktop,0.0,1.0,CAN
228SfLF2Hx33MXZ5t,-1258685392_3775664796844025.0,3775664796844030,6,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Desktop,0.0,1.0,GBR
228W6r7ravBe4ANvE,-622810724_6056014446806374.0,6056014446806370,1,0,1,0,0,Young,Age,Age,Young,Old,1.0,5,0,1,Desktop,1.0,1.0,SWE
228Wz6cMSwh9TLtBB,1567481170_1177797138,1177797138,9,0,0,1,0,Rand,Random,Random,,,,2,0,0,,,,EST
228XAAJK5sKxZPvMW,1990867375_9797159748755428.0,9797159748755430,2,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,4,0,1,Desktop,0.0,1.0,FRA
228XCCEzEJq3jbruz,1247504477_8160349766231660.0,8160349766231660,11,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,1,Desktop,0.0,1.0,GBR
228Z9v7THz7fzF7Q6,-668711590_7783646668261939.0,7783646668261940,10,0,0,1,0,Male,Gender,Gender,Male,Female,1.0,4,0,0,Desktop,1.0,1.0,ITA
228ZW8uuYFKhDhaQk,808623956_1715197796714402.0,1715197796714400,3,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,2,0,0,Desktop,1.0,0.0,BRA
228ZgW43HySmDfGJe,-168490779_927043676,927043676,2,0,1,0,2,Male,Gender,Gender,Male,Female,1.0,3,0,0,Mobile,0.0,1.0,NZL
228ZprJpehPAi9Mpt,-200542824_5107680785093245.0,5107680785093250,11,0,0,1,0,Rand,Random,Random,,,,2,0,0,Desktop,1.0,1.0,USA
228a2t7HsarPRNcrQ,-2088599191_191362080967201.0,191362080967201,10,0,0,0,0,Old,Age,Age,Young,Old,0.0,1,0,0,Desktop,0.0,0.0,MYS
228aCBXn8WGTxxpv8,-1530520041_1694625249810980.0,1694625249810980,5,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,3,2,1,Desktop,0.0,1.0,NLD
228aLQxLANkt7HEj7,2063710945_9232161715626716.0,9232161715626720,2,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,0,Mobile,0.0,0.0,FRA
228aMmTwkZX324yhQ,-10945982_2785849825774338.0,2785849825774340,2,0,0,0,0,Female,Gender,Gender,Male,Female,0.0,4,0,0,Mobile,0.0,0.0,JPN
228aShT8xBczH4H6r,147349891_5654233203100292.0,5654233203100290,13,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,0,Desktop,0.0,0.0,DEU
228afu7um4zG6h9aD,415423861_4071854724764543.0,4071854724764540,6,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0.0,3,0,0,Desktop,0.0,0.0,USA
228atwhcxXEQEfSvB,907501409_9524676517541822.0,9524676517541820,13,0,0,0,0,Young,Age,Age,Young,Old,1.0,4,0,1,Desktop,1.0,0.0,USA
228bfPYHvyh2gLmBL,-1640410621_2183279772166988.0,2183279772166990,13,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,0,Mobile,0.0,0.0,JPN
228dJ4fR3cCAeeG2i,-260809096_1702967139426618.0,1702967139426620,8,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,0,Desktop,0.0,0.0,BRA
228dWtJqvmzYG7pyc,561313393_4180488569224321.0,4180488569224320,1,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,1,Desktop,1.0,1.0,GBR
228diK7cZNWkyr3aW,1984937197_49007112244772.0,49007112244772,8,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,3,0,1,Desktop,1.0,0.0,USA
228eFEc5nSq2kQvzs,1534854893_508157881,508157881,11,0,0,0,0,Male,Gender,Gender,Male,Female,1.0,2,0,1,,,,GBR
228eNax7HvNzEatxN,-1785142892_1089812230562911.0,1089812230562910,4,0,0,0,0,Female,Gender,Gender,Male,Female,0.0,3,0,1,Desktop,1.0,1.0,FRA
228envpgc2jrivHJQ,1843666276_916157602419902.0,916157602419902,10,0,0,1,0,Rand,Random,Random,,,,4,1,1,Mobile,0.0,0.0,TWN
228erpursAMwGSitY,809174029_1385991659,1385991659,9,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,4,0,0,,,,DEU
228ez3ySsXMKef9bY,104198058_8832346267922706.0,8832346267922710,2,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,1,0,0,Desktop,0.0,1.0,CAN
228gWZZGpeXvajRKk,704790019_3103325037748177.0,3103325037748180,2,0,0,0,2,Old,Age,Age,Young,Old,0.0,1,0,0,Mobile,0.0,0.0,ESP
228h3ubfGxqw4qBhK,-1180541141_51850938,51850938,4,0,0,1,0,Old,Age,Age,Young,Old,0.0,3,0,0,Desktop,0.0,0.0,DEU
228juecstGi8CutEY,2076336581_4113900665.0,4113900665,6,0,1,0,2,Old,Age,Age,Young,Old,0.0,2,0,0,Desktop,0.0,0.0,IRL
228kWdAYqfqXzWsH6,-567360295_4373128847493395.0,4373128847493400,13,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,1,Desktop,0.0,0.0,DEU
228ki8NGy2knH7LeR,-1748147450_3778360640864330.0,3778360640864330,8,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,1,Desktop,0.0,0.0,DEU
228kiRNckAreZxpmS,2021488877_1557586761191487.0,1557586761191490,8,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,2,3,0,Mobile,0.0,1.0,USA
228mAW4auuWRm4osA,-1062345311_3053186112909751.0,3053186112909750,13,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,3,0,1,Desktop,0.0,1.0,USA
228mEpwsZpKCNvu9X,2087395407_9276767351854362.0,9276767351854360,5,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,0,Desktop,0.0,0.0,USA
228mKzBDej2g4rDae,-705826065_4876598426451126.0,4876598426451130,5,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,5,0,1,Desktop,1.0,0.0,DEU
228mdqEhEvmvsrG7a,-1180125771_125484134,125484134,13,0,0,0,0,High,Social Status,Social Status,High,Low,1.0,1,0,0,,,,DEU
228misc6rsrt2jmYr,33797806_2309887548113051.0,2309887548113050,5,0,0,1,0,Male,Gender,Gender,Male,Female,1.0,1,0,0,Mobile,0.0,0.0,AUS
228n6L5DnYZEiXxfk,1920669776_3187295058904513.0,3187295058904510,7,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,0,Mobile,0.0,1.0,JPN
228ntLvJ9aZpfGCbz,83811009_4188638594932854.0,4188638594932860,8,0,0,0,1,Young,Age,Age,Young,Old,1.0,3,0,1,Mobile,0.0,1.0,HUN
228oCyv5ihc9x5AJM,1160496100_9732299395279446.0,9732299395279450,3,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,5,0,1,Desktop,0.0,0.0,HUN
228oHeTAvLvKezLiS,734892856_8807907337949065.0,8807907337949070,11,0,1,0,2,Young,Age,Age,Young,Old,1.0,5,0,1,Mobile,0.0,0.0,IND
228oNrjkdxbdCkdDB,-1542404768_9265219196460304.0,9265219196460300,4,0,0,0,0,Female,Gender,Gender,Male,Female,0.0,1,0,1,Mobile,0.0,0.0,BRA
228oTk96TiZ3BKxmm,-1925355557_7790768800661370.0,7790768800661370,13,0,0,0,0,Old,Age,Age,Young,Old,0.0,2,0,0,Desktop,0.0,1.0,NOR
228on9tu4LMbcYkP8,-959064125_3519665592.0,3519665592,2,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,0,Desktop,0.0,0.0,USA
228phEbezz8qyjDnq,1002734234_3611358180187698.0,3611358180187700,12,0,0,0,1,Low,Social Status,Social Status,High,Low,0.0,2,0,0,Mobile,0.0,0.0,POL
228pqa4W5SZZLFdc5,1586566272_9039229946895664.0,9039229946895660,4,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,1,Mobile,0.0,0.0,CHE
228sLhHusHTYoDRAb,1358832915_7422753338665571.0,7422753338665570,11,0,0,0,2,Male,Gender,Gender,Male,Female,1.0,5,0,1,Desktop,0.0,0.0,NOR
228spSh7JKQDk4qHe,958238556_3661797005.0,3661797005,8,0,1,0,0,Rand,Random,Random,,,,4,0,0,Mobile,0.0,0.0,USA
228tC45NomH6zm7An,29943195_4956098184927487.0,4956098184927490,11,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,3,0,0,Desktop,0.0,0.0,FIN
228tDA4ErKJBjhKsp,-25779277_6075808198656887.0,6075808198656890,3,0,1,0,1,Pets,Species,Species,Hoomans,Pets,0.0,2,0,1,Mobile,0.0,1.0,JPN
228tb7ri58FkTYpqW,-124474025_2745907102.0,2745907102,5,0,0,1,0,Male,Gender,Gender,Male,Female,1.0,1,0,0,Desktop,0.0,0.0,FRA
228tsjDWJECf9FGbu,-300611167_1815594538761346.0,1815594538761350,13,0,0,0,2,Rand,Random,Random,,,,2,1,1,Mobile,0.0,0.0,HUN
228vFSYHp2hrqxpT6,-1253115358_3635873717566120.0,3635873717566120,11,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,0,Desktop,1.0,0.0,NZL
228wZn4Hfd8dbKaEz,404493489_9900608289510580.0,9900608289510580,13,0,0,0,2,Rand,Random,Random,,,,4,1,1,Desktop,0.0,1.0,BRA
228wh68QH32CbeFvR,-1216290035_2224862641021481.0,2224862641021480,7,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,3,0,1,Desktop,0.0,1.0,FRA
228wrneqHp4kitApu,2063681637_6914338317473088.0,6914338317473090,3,0,1,0,1,Young,Age,Age,Young,Old,1.0,5,0,1,Desktop,0.0,1.0,USA
228xwPF7hnsRS2Hdu,1736789131_1863065548817273.0,1863065548817270,2,0,0,0,0,Old,Age,Age,Young,Old,0.0,3,0,0,Desktop,1.0,1.0,BRA
228zXmzrN7e59Jsin,-1100751368_7153454596909067.0,7153454596909070,12,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0.0,1,0,1,Desktop,0.0,0.0,FRA
2292bJCPrQHcadeFg,-947038395_9286816327185914.0,9286816327185910,5,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,1,Desktop,0.0,0.0,USA
2292duatZwy4t55rR,1652083355_7530823813891647.0,7530823813891650,1,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,1,Mobile,0.0,1.0,HKG
